userID,bookID,prediction
u95048695,b80407575
u72099449,b80038099
u54080602,b69655340
u38354219,b63054335
u22746012,b22881848
u95891650,b03555121
u59276349,b40759501
u47869996,b89739164
u97966742,b38268338
u17709355,b95519692
u09038802,b68038804
u74615505,b00592063
u43497616,b38949777
u39449621,b50880613
u07723549,b02976787
u36788883,b93163170
u63074249,b08876271
u75444867,b84076842
u18129424,b40244517
u54321692,b27223042
u18186610,b88823041
u20059243,b34137969
u56887706,b33968198
u74795608,b45635367
u18690109,b25756257
u02967518,b00627154
u83150945,b25189431
u93062560,b73677342
u97469121,b51402474
u75985865,b90566747
u72278622,b37635828
u96708733,b29636789
u17504463,b59902049
u59003858,b79675565
u69255973,b18729755
u28857906,b00852710
u56351600,b50645815
u82658731,b54084913
u16519839,b55846875
u76677531,b92044723
u56831957,b78559595
u08929480,b14456610
u19670787,b48893806
u17891040,b33006947
u75099622,b51544023
u72457932,b03915428
u39698714,b61753236
u05487250,b15841832
u21517246,b38663263
u08781990,b85936197
u07746775,b07490126
u78097484,b32733246
u93420147,b21603671
u63334528,b46225941
u68489534,b62288804
u54333324,b69919248
u29022667,b68476558
u06524737,b39528856
u63537740,b97653166
u95445056,b37404573
u34370083,b65150632
u36266073,b06569704
u31467061,b76406629
u63752337,b85026378
u97762154,b29795443
u78511411,b52785935
u62981846,b29187817
u62916427,b17382205
u62916427,b85422910
u74196511,b11312993
u40537145,b11525978
u52166234,b88074029
u36735684,b59839746
u66296548,b62843787
u30797065,b39151472
u59893367,b14456610
u43438548,b27988124
u96279594,b22381882
u56887706,b09756795
u75703482,b54625646
u76379186,b66431121
u93044926,b45046219
u74521046,b18308349
u19106655,b11407689
u30898102,b03963892
u82835044,b43622082
u57539888,b93375118
u82903842,b02741778
u82981037,b59045332
u32655833,b28262870
u77861862,b48729675
u64838548,b22134758
u96813082,b00922666
u22800744,b10323928
u89045031,b05667519
u63918922,b82454363
u04504159,b21603671
u64940828,b56130919
u02022306,b55788497
u52819457,b33843611
u50023668,b82105959
u67126990,b34291715
u11659011,b96129611
u46572813,b55825360
u81496156,b41389872
u87198067,b13181326
u99422229,b40866233
u58123480,b75219233
u99027997,b75521883
u75302324,b61436458
u88493892,b97300133
u84752713,b55294529
u01139498,b58325368
u01714600,b42715705
u29766119,b36711291
u25607136,b47846512
u93390321,b62445625
u61910452,b05184403
u76260573,b52635939
u83199009,b40132406
u04135683,b29655227
u55666907,b92397864
u38567982,b74287853
u00365997,b77948311
u51673055,b42703909
u92247086,b38237090
u63492233,b13034223
u47367123,b67899181
u31790118,b35389091
u51177381,b07288369
u76842620,b84226882
u99300715,b52930249
u26880899,b38198191
u31627255,b00201604
u84091260,b30815751
u57837766,b47630144
u30954613,b40385213
u39592772,b44738326
u71627807,b06496173
u13263019,b88402447
u58614394,b35370870
u76443536,b70494097
u67152761,b49621758
u76311451,b63377816
u04662925,b73399300
u32261095,b68367444
u70511317,b51487142
u56220885,b02250808
u00896463,b20003872
u65735769,b29356983
u54156202,b47563939
u43439510,b67293365
u73871498,b15264361
u31604814,b10460027
u14707069,b56326590
u47597321,b16142257
u29407651,b31774902
u42779051,b08994242
u48720504,b79509907
u20031288,b66709853
u64131243,b33237709
u09094279,b16299278
u68840422,b15242087
u79063784,b31649611
u98286615,b26399001
u57466409,b31008431
u15618659,b95354714
u89084037,b40232751
u36463539,b60903666
u72828446,b58182226
u66315098,b77751188
u51608060,b76388300
u36442476,b89839206
u03626901,b06460625
u03831947,b66103404
u70771743,b07338879
u98055515,b94254026
u01871751,b46783231
u82431609,b90174922
u98962581,b84584185
u33349758,b51591557
u16411908,b11683637
u41370023,b55787041
u95905629,b01444899
u89716178,b23314824
u95217319,b89586100
u48294867,b39827788
u46264024,b68501994
u01652001,b97653153
u51521854,b12515979
u71963985,b23668094
u49848887,b61623110
u58320265,b29744144
u36868312,b67977804
u09335586,b25191513
u98893115,b80224125
u41414719,b22841805
u26496960,b56711747
u17620803,b49631335
u35923242,b25022339
u42409792,b10178038
u74830315,b84411080
u97092749,b55962427
u83530351,b55906319
u17792552,b68406603
u49838121,b68062486
u94119418,b28903689
u52291827,b21733310
u59415219,b14103537
u73556476,b59259007
u77384491,b50378244
u61386654,b93840478
u54875859,b93584959
u45197587,b15308974
u59318019,b59597826
u11095849,b34300470
u50619591,b32008466
u05417357,b90094624
u20031288,b28575376
u98962581,b19432171
u50192675,b76558078
u14045298,b20019913
u02974154,b65121689
u74141545,b57810416
u09473486,b40893199
u50447358,b18840875
u11442957,b39775044
u56447300,b68406603
u42386980,b80463730
u17631365,b01135741
u07030317,b96462870
u00942187,b14249852
u89596519,b23779585
u49042074,b73753781
u93097216,b13856177
u03374465,b52463272
u59859996,b40294179
u06980050,b44474740
u72890539,b50986944
u79579446,b83901464
u53497056,b06608809
u72941143,b10602040
u27510499,b24275840
u77497024,b34137969
u77754707,b59120611
u91109602,b14590389
u71486387,b69305315
u34417339,b96656988
u31464994,b50051606
u01866111,b25647570
u02888836,b49635112
u15126339,b50431556
u31926977,b68550363
u21837255,b87813015
u94018212,b28684925
u20718952,b74297040
u89050581,b39307253
u76140387,b06759903
u75915410,b10602040
u37824525,b63235259
u37022959,b98563170
u78553816,b81267128
u07723549,b52616314
u16693743,b63949226
u00036503,b57183636
u60322728,b68063109
u48094731,b71949777
u49037944,b03915428
u13722525,b41810098
u12183987,b40575100
u07435117,b87224232
u35584979,b44768257
u17951316,b12927878
u57588943,b14633839
u70054613,b00964691
u01660395,b70971229
u92994938,b44564589
u12366024,b33454247
u48394445,b44464018
u75521087,b06193959
u91266417,b00797433
u68695108,b51080606
u34672480,b76581676
u21247324,b36689450
u63341985,b99699446
u50146439,b07082551
u61185629,b05288241
u35819574,b51173598
u98439681,b87578176
u56538577,b35792290
u48530506,b80224125
u40003706,b56787567
u06614974,b21118162
u98987295,b64198549
u33352326,b15660230
u68275104,b58549702
u50929075,b10912374
u29414870,b11225717
u58561605,b09434560
u51912084,b25901205
u22453756,b51080606
u98595058,b67443195
u16284873,b76207735
u28395433,b85970513
u74016134,b47013895
u31754412,b28150362
u14953123,b50111761
u95516767,b41307196
u75022117,b32741216
u97618648,b42987178
u12002539,b77202409
u22137811,b60163271
u48341871,b03323512
u99748512,b56889686
u57652306,b00938263
u77638993,b73402024
u97540921,b63843209
u62964448,b05184403
u01015674,b70559597
u70507872,b79933181
u60200276,b74955206
u98102200,b12330869
u95715258,b10912374
u43386370,b73801617
u84967611,b03264204
u77582700,b97103032
u79275999,b12151996
u83777381,b61859663
u25928861,b32165272
u92984857,b44960473
u03918110,b31946553
u15304237,b08500179
u89340924,b07314119
u81655549,b05667519
u16873844,b78742591
u83776959,b25756257
u88885895,b64970267
u35668820,b22207461
u33161613,b07363837
u16315900,b50539803
u41635612,b01326379
u48652241,b35177098
u44980956,b31331358
u48897272,b70322971
u01714600,b75310867
u92858515,b87264890
u81850505,b95483876
u39594237,b07889499
u00186540,b11312993
u59679776,b48083119
u44295635,b76909016
u05840101,b08804125
u81729499,b83968889
u53942068,b47664111
u57991147,b26936122
u05193091,b97190658
u40344633,b30702664
u23016182,b51752826
u13704114,b23101335
u11808420,b23314824
u95570733,b06196209
u41755054,b20147898
u28771505,b12151996
u28043270,b68635310
u07758418,b58070754
u32807770,b43132896
u00528183,b97870650
u29996833,b93961230
u48590878,b21733310
u49754975,b69655340
u21045858,b22704509
u86602254,b36919492
u65550195,b41570880
u77407134,b65109652
u20711301,b08992773
u77286427,b92282264
u47407318,b24376185
u32170459,b15269158
u79370680,b55194417
u30555711,b29795443
u13389238,b23350224
u01481711,b86205262
u48822103,b39687375
u72262549,b97813490
u71557584,b14827150
u60974692,b09046358
u11797090,b78246770
u01768042,b98994713
u06507630,b10001514
u86844707,b34840706
u31269441,b68514944
u84278901,b97902613
u28758921,b33644626
u38000346,b67596432
u36266073,b84751960
u02360232,b77062023
u50400210,b42541549
u15618659,b23836615
u21439087,b52785935
u33892578,b89060486
u78717050,b52287112
u51400397,b30299027
u05127672,b28684925
u78556685,b70657635
u10980790,b07730579
u50880197,b22444078
u35038721,b19401617
u20428407,b49742999
u52973722,b88132311
u33827347,b57810416
u27070553,b58732340
u22746012,b31853034
u39904741,b64909655
u98845616,b45058967
u51889861,b02279077
u38519451,b21500519
u47304675,b08706450
u89317139,b19489863
u58958028,b76530620
u37325668,b65059863
u94044856,b65418363
u39400000,b62288804
u39588859,b20605983
u76474825,b54142059
u26045951,b78246770
u70711687,b67533793
u45316014,b33968321
u19697617,b98483501
u66666216,b47884937
u77531969,b26635076
u79710697,b60119563
u54654620,b83059868
u98318842,b59839746
u01254603,b44771369
u71557584,b48342589
u59901201,b23149721
u86127199,b59649550
u76078894,b32487491
u73394942,b25953775
u51604437,b89019423
u52381483,b40245041
u28136905,b39827788
u14013529,b58037959
u16646553,b72956733
u53518699,b93630378
u95047208,b31690182
u17058616,b46174462
u80286924,b15786264
u17218665,b02675213
u21093164,b15480437
u66868440,b01233097
u17709355,b96945448
u04020302,b59120611
u48585234,b64422042
u62606615,b37497535
u38993265,b91148045
u65770167,b87224232
u60248309,b20245077
u29625090,b71979629
u57183217,b99485216
u53532540,b21873452
u19222169,b86343887
u11819652,b80742104
u73626026,b72186649
u74732818,b23238772
u71807445,b78559742
u96942233,b08737923
u35917827,b92856381
u71308397,b10676149
u43913670,b42541549
u88148240,b26936122
u51374815,b88467138
u58142017,b68406603
u38050493,b63522616
u44778241,b34840706
u64683148,b63517232
u10999996,b34429674
u48405638,b29655227
u52954512,b59958998
u70756524,b70126202
u54997748,b72571590
u53504101,b81359731
u55316480,b54341205
u77014985,b11618942
u21222139,b76990415
u92337109,b29343098
u80853323,b35881673
u86107481,b62342426
u51765337,b53290659
u72158509,b29014028
u18739034,b87855346
u46377511,b24632993
u38116960,b17512492
u71860444,b25518900
u45848356,b74651630
u42871101,b60477969
u32006329,b43132896
u97187839,b68063109
u86280318,b57721666
u18360310,b70886093
u63122579,b09796209
u10856453,b49653573
u43789748,b97539358
u78569656,b87810678
u55316480,b01233565
u22700082,b83594308
u73972821,b98408826
u32310575,b39735772
u94826908,b22881848
u01783716,b56831991
u14516966,b59998986
u19645929,b49634533
u86700200,b53908919
u92737598,b87578176
u67308521,b49502833
u34026989,b27611497
u68982520,b91148045
u44307558,b08876271
u05690088,b93055351
u70507872,b32325384
u44663372,b25428456
u59409919,b03915428
u96453289,b84234356
u30512291,b96035494
u14310876,b32003171
u89835275,b91270938
u81795753,b89851681
u83925510,b00462122
u44070192,b08660634
u74999910,b67311647
u61460284,b84827916
u52802851,b54305639
u35262755,b70703021
u51991013,b35914443
u50051407,b93099714
u98522525,b54625646
u78369640,b96360107
u38443220,b68476558
u89892662,b89732989
u08265372,b04341079
u02153108,b34170097
u24364527,b78708330
u72913488,b67619842
u51407313,b49683329
u77887033,b62268159
u25559884,b00833173
u32751554,b70355426
u57542201,b69207425
u25927967,b61265201
u53137053,b08490713
u37653067,b76966761
u06450745,b55962427
u28438657,b72967084
u48146610,b57132008
u61131626,b56787666
u82664127,b80786735
u75705825,b68550363
u28782624,b98204089
u57725412,b44348436
u98987295,b38198191
u42833852,b56237863
u23070218,b07443470
u72105348,b92282264
u68158873,b68131446
u78504726,b05659793
u60582426,b78637122
u63237719,b90413961
u76073976,b30059072
u49756799,b54877981
u80849809,b73832285
u87329009,b36635899
u42998961,b96493182
u23356827,b88818591
u51992276,b21469637
u80579746,b82399374
u58789971,b21702911
u21825514,b14456610
u30611818,b05352901
u58920014,b95374188
u44442937,b27479787
u54096134,b69004991
u15909014,b49336528
u62772324,b70322971
u53226578,b61138263
u60952574,b47633869
u69051316,b52616314
u57752023,b74692664
u19113405,b55985567
u74450406,b90124947
u00362288,b17872769
u30911370,b49884486
u79854503,b89059128
u38128733,b77748105
u94749750,b75850311
u90332557,b69948484
u46571010,b46993805
u52069920,b82984964
u59218835,b40009044
u95466519,b06547200
u73799403,b41981416
u42287293,b23455313
u11665547,b68996807
u96534252,b54038921
u17835941,b65288170
u34151096,b34602192
u52454695,b84584185
u21229547,b41810098
u53897078,b48725061
u67913596,b06668845
u93860989,b98804814
u42047344,b52624902
u48146610,b07443470
u58439350,b29970241
u85624886,b49242556
u28177252,b21221036
u77884164,b49242556
u89060866,b72956733
u17147354,b85673163
u20206336,b59321156
u48559904,b47971408
u28066852,b88155649
u47304675,b51945596
u78156780,b01983903
u06453969,b64156373
u99978215,b88180168
u81659863,b91818161
u61401045,b42024711
u20264765,b06584896
u68910424,b44438037
u14136538,b67376351
u60564276,b34561821
u73532720,b48925375
u36173995,b91148045
u54976205,b81001246
u07795558,b59053110
u83943922,b22068054
u31892336,b08317258
u44396189,b07102789
u59094976,b66350242
u46296711,b77297808
u06653624,b44474740
u42998961,b40643550
u40642614,b97033148
u04643356,b48729675
u53339943,b84234356
u31366667,b42597173
u37712831,b70559597
u85661812,b15701122
u53137053,b08838697
u43708460,b39855767
u38902349,b08838697
u50526047,b56151712
u78712329,b14377071
u65669689,b89780411
u39587068,b57887702
u15225751,b45571641
u08208866,b57005875
u86557536,b14918899
u24549008,b99200266
u82558439,b45046219
u61059349,b30681353
u83563776,b91295615
u44653574,b22251874
u94820968,b71046577
u62366031,b89015040
u39059454,b94724676
u52291827,b89512861
u97036836,b87997877
u31475487,b45046219
u62273783,b12263396
u54900775,b32123547
u38364344,b56590143
u76606473,b39054542
u21240020,b65120655
u80025188,b71610886
u09840017,b34067919
u24234889,b10955523
u00362288,b07729276
u16636560,b87364450
u53567128,b72298534
u03042457,b55612594
u96913604,b47790806
u73303983,b81753136
u30597767,b99575448
u88624667,b69368881
u97985564,b29272204
u37882453,b10474943
u04567960,b85174045
u61491247,b87112159
u74470081,b48770911
u76853161,b87808029
u57466409,b21271059
u72639567,b71624942
u17174671,b07602805
u61026702,b41386803
u68070715,b79069504
u84117722,b93085427
u43259608,b05288241
u17138050,b72483737
u86462422,b31497880
u47474109,b43536777
u16732033,b92107130
u24768713,b61038902
u38128733,b24187740
u96582631,b42038017
u42353388,b36836580
u54532725,b27611497
u13920447,b31691190
u88873402,b53492648
u08306618,b06186221
u26728021,b40971376
u90900997,b09881661
u73752146,b51609753
u51655954,b29960617
u59738814,b76350310
u99027997,b85655935
u51784866,b50826263
u56138644,b49424585
u09597020,b59959672
u79053023,b92445068
u38997866,b96241582
u37532573,b62063816
u56700600,b46174462
u80529630,b82414591
u86637395,b52253489
u27425677,b37268995
u69665332,b17885469
u72660657,b79455567
u20129029,b44553593
u70801600,b86419957
u62609087,b30403591
u61081096,b03167891
u73392920,b24711277
u57837766,b99189443
u87638961,b39530442
u91170068,b78037997
u96754752,b15048149
u87020462,b92136590
u32739208,b02496364
u67430868,b51371347
u15625856,b10251176
u37638941,b69284141
u63870738,b51080606
u32883813,b38012511
u28840008,b08088709
u99258335,b56926632
u67143781,b52784796
u08306618,b29795443
u66387171,b01292712
u33662048,b42201485
u83298581,b42050828
u67897998,b29609677
u59199790,b14296280
u43877046,b29004249
u34334589,b11312993
u01758553,b77335595
u86597401,b99818809
u06069245,b49336528
u55721784,b33505954
u40215187,b62035358
u10879237,b78440512
u22452146,b11479722
u71591648,b06203322
u41285339,b85157321
u78707135,b36960648
u92547966,b25693045
u65139964,b13686869
u97722932,b63432164
u97366827,b01135741
u76796606,b72586505
u10528655,b28404351
u61753125,b44146138
u25204485,b38586123
u12663493,b86047619
u16921275,b56712259
u69489431,b23865940
u03810722,b03260269
u65770167,b36538797
u64755732,b59260724
u77033374,b23475455
u03729760,b73713785
u76690840,b27414133
u17172458,b57902533
u68639712,b35786131
u37954148,b33892919
u26210358,b34300821
u54510783,b94610554
u58329677,b34867161
u34493005,b23935001
u75349838,b11005516
u88811303,b21490203
u21617492,b56120778
u86602254,b00611104
u75712422,b91278300
u49050663,b20214801
u95686712,b32618030
u26495529,b08838697
u24726384,b38838652
u84323545,b00938263
u52100826,b42760236
u72662844,b86812971
u67147225,b60886127
u47756209,b67782236
u72612935,b59839746
u40753522,b87144244
u11250918,b17858813
u13481525,b29747745
u80947662,b04404993
u54151556,b93220704
u64211481,b59259007
u51005659,b15657520
u15478429,b74996734
u04492796,b62894578
u77014985,b85157321
u58263429,b68406603
u22281598,b52300694
u26923206,b77234852
u31314338,b30364400
u10879571,b44553593
u08760086,b72274859
u29209128,b38638697
u95891650,b31335239
u64920308,b24809571
u33370106,b63962796
u01783716,b83910891
u90406635,b99027916
u83641525,b85504941
u20031288,b08766023
u97529313,b34852965
u81884140,b80194353
u78617951,b83096576
u36074838,b65572743
u01486316,b42827780
u49147215,b68647752
u15126339,b51371347
u27425677,b61359236
u55210451,b77297808
u42666167,b88392234
u02430769,b14854932
u51604437,b95483876
u32739208,b31821168
u78934075,b53952620
u54798002,b29795443
u83184492,b57396106
u00722352,b40245041
u12329875,b05335788
u47128500,b53884445
u99663333,b71466677
u67639664,b19432171
u70844061,b32618030
u76527099,b95384662
u46402847,b69284141
u27206883,b93038859
u54019443,b03915428
