userID,bookID,prediction
u11538900,b07888199
u43436468,b22881848
u75100966,b68476558
u32071978,b43077175
u77693159,b64970267
u28847967,b11312993
u08203626,b20740019
u31694571,b30815751
u97784417,b02234562
u28038685,b99488736
u28820742,b34471432
u95316670,b59839746
u37462929,b95483876
u88342821,b68476558
u44241662,b76116518
u02941492,b80407575
u43226177,b96365792
u53592179,b59836522
u68651449,b67072960
u52566517,b46074550
u32155249,b69488815
u57912135,b03924439
u99726279,b21215747
u79063784,b07045167
u45636466,b01444899
u53711978,b44146138
u23821818,b51752826
u92868669,b54643661
u57490101,b86615190
u46695362,b05874596
u92379350,b82081815
u54769598,b22953671
u84210088,b16585984
u18969113,b59839746
u74434829,b07635522
u13170778,b00366117
u17978601,b14459619
u21908376,b42024711
u57826025,b41910440
u85258677,b88464750
u94624523,b90724019
u49496452,b00106743
u65358540,b71840549
u84234372,b41536700
u93184391,b34674687
u05405919,b30260877
u45674075,b66972066
u19445416,b51416416
u60610324,b55787041
u58926339,b42738935
u99859073,b48660225
u52443285,b90566747
u16693743,b92008484
u38143654,b63496238
u17438560,b80742928
u76268408,b00412997
u20744798,b34602192
u60440902,b84966764
u85418602,b02307143
u43493352,b38237090
u38803385,b49634533
u12661635,b22704509
u20320218,b53393493
u43768545,b05011108
u46912481,b53195491
u97872018,b42928832
u99853439,b32644339
u93848598,b23865940
u46828765,b91045742
u75202920,b91310197
u62366031,b51752826
u88054960,b72274859
u61003655,b86876173
u66410969,b80532321
u81505815,b69655340
u29049499,b29004249
u19492809,b07490126
u93290625,b61778533
u20757239,b70219620
u43395917,b63873513
u38894418,b86812971
u53452878,b37226258
u49781945,b93099714
u54970012,b79276141
u21136233,b68235493
u40059564,b89163374
u37255632,b73152433
u71985536,b78510086
u63376670,b06953846
u95101914,b95580576
u37474460,b95534698
u06668325,b65864144
u08318253,b81569631
u25408556,b49695798
u81958263,b53960255
u05786996,b74082516
u17148098,b57646752
u72638335,b84234356
u16998145,b51752826
u23410508,b42545233
u87057070,b12330869
u91338164,b09021581
u92566945,b32584275
u51080355,b33288438
u01546001,b46148034
u70792491,b80300090
u85728824,b34561821
u81978901,b89780411
u15775514,b56416268
u94741873,b33723137
u69457446,b46174462
u72038288,b29045190
u91400787,b93239672
u30336650,b33892919
u09293872,b31331358
u69695711,b65288170
u89077349,b88525511
u15138219,b09234115
u46595250,b00285044
u84678767,b34630075
u37630674,b21905595
u35388257,b17025078
u87888420,b65610579
u02312030,b07255702
u05748716,b10955523
u43590601,b58047899
u03179686,b54052350
u57630988,b57887702
u20702910,b76388300
u99034777,b26557525
u17083821,b66345658
u66001458,b55868517
u51241508,b51825757
u72344055,b76207735
u25256800,b86168449
u58854641,b80017095
u48520164,b98976967
u96854612,b38237090
u83621814,b35404039
u05500617,b75299058
u45202063,b09734064
u42648213,b65900445
u90107037,b84751960
u45092395,b59900245
u13237553,b39792890
u19954659,b05209726
u28943299,b80742104
u89964247,b63496238
u99662653,b38356141
u26247337,b23756503
u03290948,b94142630
u69695711,b27340674
u48124152,b61198472
u77405287,b86467914
u23656115,b79893346
u31426316,b27611497
u78887743,b17025078
u52571268,b64804466
u15201241,b05180621
u37813762,b28532200
u11378127,b11764474
u27406147,b31331358
u71542679,b61198472
u04257521,b39412138
u78228610,b46916876
u58013989,b80617056
u21126910,b23011989
u77815028,b43077175
u78605227,b00081224
u16815902,b26548446
u18104800,b11195772
u95252994,b78960123
u65171854,b27733609
u44630210,b95483876
u03027055,b59477148
u79910708,b82556729
u89636398,b63450226
u44856436,b54058501
u16132461,b77338385
u45403366,b41204335
u81029971,b35544933
u04667011,b33678135
u35329600,b53529617
u54422522,b00285044
u99582594,b27435998
u34422188,b56416268
u74829598,b13181326
u05816025,b04851521
u19823534,b51752826
u65816903,b08876271
u18964187,b93645832
u29524244,b05184403
u07721341,b66790950
u97272499,b51752826
u05786996,b59428754
u61676927,b99247282
u90615785,b23825036
u13147686,b87901324
u03096604,b58393048
u24359007,b10912374
u42178375,b21847001
u08779428,b66972066
u25314611,b61907860
u86236157,b22694883
u68081392,b31893168
u62599632,b91321147
u61753125,b86686582
u45369771,b54058501
u07509488,b38198191
u72953480,b30930116
u40888836,b44768257
u33385163,b51944772
u84540870,b44474740
u78504726,b84234356
u43156184,b37594219
u63526800,b83724457
u11706455,b74079024
u47580604,b71108398
u28265000,b59959672
u16488837,b00072468
u33425212,b31939154
u86236157,b62784429
u75006300,b85273480
u92202585,b18770516
u05199454,b04851521
u07812203,b17858813
u79112475,b88402447
u53476277,b63487760
u53120911,b57396106
u76961733,b66619065
u02716952,b57513073
u01139498,b76469367
u18764298,b08798951
u40896628,b63727602
u03540358,b68678693
u51664655,b06193959
u88953037,b02179808
u00837763,b85669891
u17108247,b07490126
u50776599,b86053021
u11732423,b78189229
u37492840,b26947765
u18625532,b11280526
u09031229,b19575235
u60978116,b31821168
u30312432,b47091059
u50208943,b40860202
u81892213,b31244777
u29094453,b01044726
u75911652,b56478169
u46438777,b22694883
u85598201,b84584185
u78356411,b11574926
u65135562,b23201820
u90001391,b38198191
u96754115,b37486794
u76413658,b46139196
u79937435,b68063109
u59053196,b96175435
u90405433,b93136817
u79318460,b55944056
u43147433,b76004258
u97272499,b62445625
u35806215,b22675743
u49481556,b67443195
u33310574,b31138197
u24471286,b64795225
u63383777,b77031925
u68853506,b15684355
u08116270,b84076842
u89314727,b10844613
u06538457,b73972223
u42074313,b46066438
u43573189,b11195772
u01299973,b17884892
u25126704,b21500939
u32398036,b00611104
u72941143,b27008357
u71310977,b33831234
u72091662,b65231455
u82036547,b68406603
u86839851,b59321156
u43521087,b54625646
u22486649,b05184403
u14516966,b76207735
u89683149,b76116518
u89286908,b35786131
u08210807,b22347248
u36641365,b10912374
u87906501,b55417152
u23466721,b08706450
u82758112,b74600625
u56272916,b43457998
u77740075,b33892919
u47290497,b16867662
u64640345,b28208330
u83454393,b05184403
u11578376,b66358248
u99968380,b94062086
u11704202,b49250112
u94934132,b57810416
u26299638,b21876884
u79285964,b59959672
u09087927,b66345658
u66019012,b59839746
u49671894,b32561157
u90518500,b00769915
u85976111,b58549702
u71522125,b10976950
u11759484,b56416268
u90271430,b94908556
u74415450,b82399374
u45501504,b47633869
u93277342,b37677655
u45809406,b55203220
u72051842,b69580917
u83621814,b75771254
u98110032,b20897958
u70604306,b33257343
u85728655,b58549702
u07343991,b46459760
u32489790,b00938263
u17053409,b38949777
u63010076,b77092473
u76241189,b85402852
u16921898,b77335595
u81999897,b68406603
u75865377,b55678824
u31816697,b26264633
u01505665,b67389709
u08129849,b88467138
u05916219,b78081684
u02360188,b54625646
u30256409,b87264890
u95715258,b06717577
u93303785,b87224232
u42947617,b73932430
u10694798,b26420301
u78854787,b43319810
u92747321,b58713277
u48912209,b81741213
u00254188,b66846181
u50526047,b49466012
u30229404,b87861995
u70224621,b69502672
u75233258,b59839746
u84540870,b67503047
u21782913,b94473776
u44333949,b70730831
u21121284,b49528341
u93901479,b13258802
u68866502,b68503505
u03753585,b68406603
u37914990,b11169159
u76127657,b47790806
u51188187,b14854932
u90703772,b45047968
u66375183,b97128202
u35023588,b80224125
u87832180,b80742104
u01477735,b30059072
u34483840,b72967084
u98752547,b19577376
u71138047,b93175831
u26880899,b07490126
u58840520,b91148045
u78734759,b13856177
u28119975,b50051606
u74317399,b93250363
u29113365,b25193750
u05329200,b68635780
u20960851,b59959672
u64198712,b15682689
u13910633,b85634699
u97094862,b77297808
u45154001,b75379050
u62268522,b44553593
u98546533,b48729675
u82867821,b62815615
u94724374,b61143677
u09000243,b51752826
u72522554,b54625646
u90679815,b13856177
u52410556,b03418966
u41527895,b08838697
u95605920,b35018560
u00157263,b02161222
u98975515,b08888303
u45117025,b95534698
u80295330,b77297808
u13647595,b90772029
u24307380,b53960626
u57496452,b71820411
u32804956,b47800941
u58595754,b91270938
u85053768,b21230747
u51034935,b66345658
u41618643,b29169940
u77249745,b47439565
u44941560,b77063954
u45570775,b59477148
u95202237,b87855346
u64650870,b63462775
u59555190,b26624392
u84963274,b28532200
u88147935,b27008357
u16794171,b16068282
u86674764,b01130804
u67539283,b53868383
u64545429,b28178141
u02165955,b33968321
u54202773,b91113888
u40821266,b22378916
u88616369,b51752826
u83678902,b37477428
u43941958,b61311299
u11805181,b13856177
u63451112,b23880729
u09082271,b51752826
u75115442,b07443470
u44063803,b77704001
u56512705,b53960255
u94095578,b70322971
u72188339,b33436398
u71763926,b37524824
u98626894,b01044726
u97201542,b66245402
u82693327,b36711291
u71805922,b09881661
u53174511,b38198191
u28246681,b10585734
u62357125,b70679569
u28321720,b17858813
u48499458,b73030937
u90607607,b93085427
u65173900,b07045167
u76150156,b04031641
u76184723,b59477148
u35054737,b05025304
u91782691,b81507238
u86839851,b13243112
u00448702,b92529685
u92026699,b69429737
u14761936,b23722176
u49645736,b95331537
u04460349,b11841234
u17868050,b29747745
u12047554,b21592741
u42475731,b86235079
u08833972,b61198472
u44791618,b25904052
u97253280,b17025078
u18521248,b15657520
u32726020,b79421252
u98234513,b18117157
u93952353,b03915428
u84286472,b45355544
u27725822,b75765563
u44423379,b08692277
u33977432,b87154792
u60974692,b84674467
u27116806,b57800284
u36143496,b92387213
u88500788,b61050050
u13393897,b72857500
u54576802,b00412997
u52091080,b73455509
u37650732,b94919320
u22162418,b30397578
u53988736,b05686877
u18529013,b24711277
u14136538,b61929684
u97527375,b97082830
u88808779,b33994765
u58172894,b38237090
u11454775,b17512492
u27034946,b61802686
u16428752,b66345658
u39449621,b05184403
u85395383,b52924309
u74206965,b96704429
u67833789,b92856381
u90505061,b05811676
u99561925,b01678617
u39111313,b74323020
u34672480,b01088063
u21689842,b53960255
u92931275,b18979482
u82591405,b68476558
u80798142,b92958232
u63871396,b25756257
u05557872,b93807784
u07635292,b53716075
u21602710,b24970833
u04859143,b52500372
u56804859,b86615190
u66572543,b58546243
u88961058,b26916803
u13407187,b68476558
u21972205,b87855346
u70404861,b44146138
u26515910,b08709281
u30002442,b68476558
u80687527,b08838697
u28755264,b17858813
u60651845,b29499754
u57630988,b76504829
u99773609,b77704001
u06543341,b82599482
u68522921,b56711747
u89596519,b46148034
u96140205,b95483876
u55890990,b58420390
u68473084,b70693467
u30954613,b65610579
u85766987,b11195772
u74878509,b09095900
u15773324,b34032936
u72628809,b15085248
u00706647,b01929565
u74026090,b02415914
u63706497,b25647570
u49090927,b21449292
u55320261,b87132803
u68277220,b88823041
u38291339,b93071575
u70506382,b87344628
u02072585,b65186311
u17490985,b25404563
u61541267,b57396106
u50447358,b10955523
u54417302,b80205398
u68127320,b73610907
u91921523,b49695798
u16519839,b75379050
u18816683,b56478169
u27291021,b11764474
u79666053,b35902192
u83523677,b51080606
u58141643,b59075094
u86012529,b65279129
u92043819,b23475455
u17872402,b90114649
u33784707,b52493153
u66112204,b25799441
u87256151,b66345658
u81328196,b15657520
u18295998,b68572843
u86862448,b05436549
u26973361,b84234356
u36441978,b91113888
u11947357,b32618888
u10140129,b15788132
u17007684,b03924439
u53089383,b53666058
u83914242,b11782145
u42061599,b94325914
u58428437,b31319087
u68953699,b88074029
u42004465,b66477992
u47527506,b58549702
u62873877,b88502287
u00516506,b01444899
u86691110,b01740517
u11400762,b02455633
u68176679,b68406603
u91249551,b00366117
u13128049,b93055351
u72253334,b87224232
u23201992,b84476867
u37697289,b03915428
u90615785,b99699446
u19253977,b24289853
u17945212,b93309247
u95745406,b17025078
u00242912,b59839746
u94532519,b02624416
u22205626,b80742104
u03589427,b52470635
u81623119,b58416096
u47626839,b06278357
u54676539,b23317003
u45674075,b38073902
u36278493,b91148045
u84207876,b24665266
u83615830,b98964059
u78664031,b85273480
u21486781,b73768836
u55918243,b12330869
u16732033,b79513392
u56193597,b82373488
u23177696,b33245119
u16431395,b80502558
u67849254,b54625646
u20991219,b69571703
u84201838,b00938263
u09680475,b73880693
u01989895,b02937995
u69762409,b07203379
u19697617,b13840585
u52215935,b26173990
u96287919,b66017593
u65740532,b32165272
u69047007,b11225717
u59347513,b59408116
u56657587,b76504829
u02288137,b48569360
u79519031,b28208330
u78079290,b62823805
u59079390,b84904610
u91471493,b77855324
u20265883,b20505143
u55087919,b16068282
u13907570,b17382205
u30939710,b75663444
u45042804,b07921431
u11315927,b55342474
u18375285,b95963013
u48100078,b00938263
u35420224,b08888303
u70778262,b37133698
u81882205,b04577756
u58403084,b58668306
u65930221,b43883297
u48228983,b99427179
u58391136,b70286273
u86817291,b62961864
u18804844,b31437824
u15579782,b40232751
u56938735,b11195772
u17515286,b61198472
u62833027,b29119760
u36974185,b26377667
u74981204,b98483501
u26515882,b57513073
u24280915,b91783289
u85868361,b49695798
u01485605,b22881848
u00910173,b22595411
u41364460,b85506110
u20751986,b54895158
u06990378,b81328113
u69862829,b57810416
u29168635,b64970267
u81481422,b64877277
u76268408,b70886093
u61516634,b01429035
u82780741,b49201958
u34810527,b96804158
u41552780,b51416416
u93246047,b05288241
u42593352,b13540261
u52551833,b39874285
u23081455,b48670437
u29977606,b97375311
u01872926,b98994713
u62207493,b84637646
u02505954,b29655227
u31015246,b87855346
u30513693,b51280878
u14064793,b49634533
u76974967,b82677507
u88077807,b51006317
u60636911,b41062119
u78854787,b67060290
u96921183,b43077175
u81480443,b00611104
u90876391,b72657544
u77802344,b00611104
u11571435,b03963892
u44033735,b54437564
u68698589,b84766214
u39644209,b08804125
u72104700,b01130804
u95402571,b38663263
u86092264,b93250363
u50416078,b17951097
u39594237,b60886127
u36173995,b49045502
u33033734,b70703021
u54383754,b69581551
u78255041,b38663263
u19047330,b58593051
u52500391,b68367444
u44512984,b74968674
u07797886,b54643661
u38849205,b33506410
u63930118,b92469721
u87568297,b44553593
u96450626,b54142059
u24729095,b85057528
u51466029,b95534698
u57173632,b75765563
u45970580,b07023126
u50814684,b85754258
u17549632,b33968198
u18371053,b90319078
u81623119,b89920521
u90598718,b13856177
u98860788,b69052248
u59202104,b17512492
u73108936,b40860202
u58495427,b18263630
u99615122,b71840549
u32517102,b69410093
u06900619,b62883935
u75856204,b93250363
u41439284,b80205398
u89213684,b31893168
u47742452,b55342474
u12036510,b60886127
u05870660,b71368357
u60270383,b03120191
u20682219,b03115738
u21764366,b51356347
u51539431,b71840549
u42730478,b96175435
u35747588,b87855346
u29393245,b21847001
u31269441,b44564589
u78185919,b08365948
u92350230,b59976342
u92092489,b75473063
u14750931,b47091059
u23050570,b49502833
u94826640,b55629939
u33910283,b43755003
u73493327,b81343560
u35654499,b13856177
u54551438,b30451329
u82482811,b08613898
u55287343,b81741213
u25870030,b58047899
u06653624,b33554711
u68015460,b15657520
u20999814,b69655340
u99053681,b20850958
u97620539,b01044726
u18295998,b10877112
u63297919,b49401369
u71810721,b68476558
u05788761,b79130892
u18153455,b01044726
u10383928,b78797072
u39480531,b26645495
u98621455,b09234115
u54291936,b33892919
u22537595,b33454247
u74472715,b72657544
u16663281,b71840549
u25715691,b85057528
u29481548,b14456610
u53116153,b01460273
u99211543,b31649611
u30574502,b69915924
u91276363,b16321096
u68498873,b46148034
u66596684,b68635780
u44989458,b86876173
u77479709,b52785935
u95644824,b68476558
u33635920,b48967127
u05249731,b57513073
u63416848,b13640562
u96274865,b82677507
u29871580,b56583724
u11907932,b50126513
u33980770,b50523281
u66757504,b89828013
u48596238,b04927625
u59406296,b44455793
u62267793,b49867762
u60259155,b93710862
u05839988,b95519692
u54754494,b80097453
u07381513,b52324949
u83339527,b47104444
u07363566,b90974325
u87485658,b85585761
u89266066,b72847450
u26742669,b71840549
u96479458,b84080527
u22639943,b31208511
u65686664,b86045488
u48070077,b74773313
u06891078,b11195772
u62684818,b21878310
u03286751,b94453353
u77467230,b52924309
u01026093,b36198313
u44868040,b49201958
u40322915,b63692833
u81659863,b38198191
u14647364,b70494097
u85395892,b07443470
u61858197,b49631335
u27028056,b05339449
u18090049,b71487354
u46273536,b51416416
u36983671,b59839746
u24941338,b78940450
u23530635,b26800286
u10341381,b97649667
u75505599,b05288241
u21247324,b01135741
u40314252,b29978297
u18153224,b49867762
u81011963,b62445625
u20981354,b01740517
u21628959,b42466422
u50497899,b37535354
u46941513,b41204335
u17177311,b30260877
u62818583,b60390165
u02382519,b01044726
u18108909,b68406603
u10642506,b81778966
u45676643,b23317003
u54554597,b70027448
u52357439,b95483876
u29474331,b68228098
u53542806,b65930385
u78743246,b39741131
u53665284,b47130364
u31545580,b86615190
u18552708,b09234115
u76169930,b41925093
u66326610,b25756257
u98325621,b69054623
u48306780,b62445625
u26939714,b16068282
u25031229,b21271059
u42341744,b71795419
u95445056,b59103830
u48347304,b28098532
u48982747,b25404563
u69302729,b62069216
u00072568,b24970833
u64247586,b30463496
u11585829,b39391130
u74484275,b32069076
u84725718,b52463272
u37336772,b89112518
u16625866,b25799441
u15800511,b67443195
u31642664,b15974203
u09107620,b85269870
u41003789,b17025078
u21391142,b08703031
u14137922,b53908919
u51516676,b91295615
u72037676,b33892919
u33310574,b35295917
u76318503,b33968198
